FID_,average_max_rainfall,average_2hr_rainfall,average_72hr_rainfall,distance to coast,EV,TWI,DTW,label
0,1.032336852,0.173903641,0.540759976,1399.816133,3.449655032,2032.268709,7.511351322,1
1,1.036179252,0.1739102,0.54005838,1452.270984,3.351577579,2289.101516,7.397089437,1
2,1.034248695,0.173900238,0.540413408,1427.899396,3.355285531,2170.271564,7.548315605,1
3,1.040039702,0.173917697,0.539438239,1487.814834,3.489951582,2261.629379,8.816201765,1
4,1.038104441,0.173915038,0.539720792,1472.312893,3.421316262,2262.55156,9.006660823,1
5,1.03125663,0.173901595,0.540960442,1400.69853,3.587869402,1970.089,5.458872455,1
6,1.030894792,0.173901322,0.541028572,1386.608351,3.564652613,1922.199779,6.266657343,1
7,1.030441715,0.173908509,0.541106167,1389.506261,3.70377261,1914.18762,5.250920378,0
8,1.050393251,0.17401708,0.53798803,1470.759898,3.78116605,2365.707363,7.267271742,1
9,1.051957382,0.174042232,0.537791245,1457.781869,3.892722122,2467.78783,5.82506897,1
10,1.052771697,0.174058586,0.537689078,1456.337635,3.918565064,2524.349979,5.334451491,1
11,1.05286802,0.174058364,0.537678119,1459.758586,3.986614568,2520.808509,4.58811357,0
12,1.054078655,0.174083804,0.537529296,1448.040755,3.887161118,2605.354767,5.575078737,1
13,1.053424655,0.174070828,0.537609074,1446.35376,3.875620453,2573.449603,6.184626783,1
14,1.037543095,0.173915501,0.539810419,1487.172681,3.486311453,2232.411391,8.859430795,1
15,0.961792371,0.176211556,0.554770337,220.0391811,2.923560323,704.1571386,6.986325439,1
16,0.954267552,0.177234838,0.557198497,315.0288622,3.556705857,1132.648661,4.91805857,0
17,0.955196423,0.177099294,0.556895041,331.1317594,3.482368152,1134.160409,5.656995303,0
18,0.956485771,0.176910918,0.556474215,311.4303901,3.321253724,1029.782403,6.211415249,0
19,0.95781645,0.176729835,0.556046146,280.1686704,3.246472153,945.3691819,5.223243691,0
20,0.959125156,0.176550774,0.555622668,254.8250552,3.105318184,861.1084525,6.328553261,1
21,0.96048038,0.176377557,0.555190827,236.5160548,2.965898113,777.0274621,6.123480091,1
22,1.000827206,0.174306682,0.547025315,766.1275037,3.623123796,1248.745029,6.415454433,0
23,1.000378306,0.174278859,0.547152302,743.3905102,3.680741998,1125.318301,5.189833954,0
24,0.999016505,0.174307,0.547439258,707.9367241,3.864580021,1044.728856,4.609746894,0
25,0.995514734,0.174436511,0.548125331,670.0143003,3.959778628,965.7325228,4.395901964,0
26,0.996836418,0.174387285,0.547865921,674.859648,3.937414021,995.4804618,4.436922543,0
27,1.001185205,0.174260503,0.546984794,754.6311235,3.582463355,1170.984423,6.144028531,0
28,1.001658939,0.174287873,0.546851061,791.170779,3.511881913,1274.526972,6.620008721,0
29,1.027312239,0.173918372,0.541685462,1342.201513,3.818658587,1719.484814,5.219060491,0
31,0.97820757,0.175438382,0.551446277,474.6957891,3.355648845,1483.359661,5.511688058,1
32,1.059700297,0.174230699,0.536871887,1398.292188,4.150762543,1869.609672,4.821486291,0
33,1.059789568,0.17423612,0.536865933,1388.97418,4.26879812,1841.356454,4.880760081,0
34,1.059906966,0.174244107,0.536857514,1386.83067,4.22179311,1880.853553,4.745646517,0
35,0.958245948,0.177216968,0.556439265,408.9604585,3.373309783,1400.880265,5.46921489,1
36,0.954628224,0.177741123,0.557659138,392.3634185,3.627448604,1371.795291,4.967829131,0
37,0.955593801,0.177592536,0.557328773,405.9163495,3.538397346,1420.520831,5.010521844,0
38,0.956938275,0.177403456,0.556883034,429.5497438,3.489770376,1461.923211,5.462492278,1
39,0.95435209,0.177854777,0.557819268,392.7635382,3.497904564,1398.288057,5.006099085,1
40,1.042039281,0.171323184,0.536406729,1726.115331,3.80022852,2827.581163,7.190407599,0
41,0.99519852,0.174134583,0.548485839,531.1719354,2.692594783,251.3502487,6.247987728,0
42,0.994408295,0.174112433,0.54869321,512.3499648,2.991080532,193.8063792,4.789591087,0
43,0.916385933,0.183210491,0.56835914,99.96092515,2.005880864,336.1836958,7.00396533,0
44,0.916178112,0.18328764,0.568471746,102.1405018,2.060847223,358.0492359,5.192892131,0
45,1.047649583,0.17391515,0.538387022,1123.647549,3.739523191,2112.937239,4.818011331,0
46,0.91050397,0.188905748,0.575967482,326.9793338,3.128482548,1084.528852,5.409382001,0
47,1.023479632,0.173925181,0.542414435,1256.800026,3.860576396,1559.877272,6.199693912,1
48,1.022769375,0.173933808,0.542543221,1250.111241,3.852608675,1579.630845,7.940780433,0
49,1.021853059,0.173939326,0.542716122,1222.010938,3.887672206,1590.261943,6.928552209,0
50,1.021010602,0.173943488,0.54287664,1214.416476,3.934949982,1576.004567,5.145350413,0
51,0.948555674,0.17879903,0.559819694,307.5908682,3.502480518,1089.803087,5.469380261,0
52,0.948496416,0.178619359,0.559625994,294.8855421,3.240577278,994.758761,7.25218772,0
53,0.985660381,0.175011709,0.549980082,573.1714221,3.367791778,1357.348169,4.610707908,1
54,0.928792789,0.182667469,0.566780451,221.2934933,2.953921728,817.5995309,5.707236038,1
55,1.047836908,0.172902476,0.537011817,1723.630408,4.540743839,2911.344052,4.966314064,0
56,1.048959305,0.173101252,0.537083442,1667.309432,4.656368101,2935.296226,4.744064668,0
57,1.04815099,0.172960321,0.537038871,1698.634712,4.594627143,2973.943318,4.907903947,0
58,0.981679102,0.175065595,0.550792666,447.4248698,4.065363674,1138.841807,4.248563207,0
59,0.97828019,0.175255345,0.55145516,409.255546,3.99037075,1266.723366,4.363919571,0
60,0.979411173,0.17518816,0.551233712,410.9306125,4.044087535,1223.731,4.273929272,0
61,0.954041533,0.177389376,0.557392258,314.7494074,3.633246717,1123.07049,4.352742628,0
62,0.95421414,0.177557571,0.557537443,345.8791106,3.527277884,1198.126339,5.362007716,0
63,0.953270074,0.177392672,0.557530998,283.7820337,3.498944689,1016.49559,5.238136475,0
64,0.947252197,0.178255832,0.559403013,204.7821933,3.015559007,665.7689931,7.87830852,0
65,0.948025033,0.178146028,0.55917553,204.9403301,3.081944399,705.4110254,7.780515356,0
66,0.949353435,0.177966024,0.558778771,212.608202,3.176422012,782.5963262,5.743035174,0
67,0.950698768,0.177781783,0.558365929,230.368584,3.303378903,852.1390993,5.830809767,0
68,0.952022068,0.177584733,0.557942723,255.1220924,3.423954893,916.62686,5.638396432,0
69,1.002111304,0.174203094,0.546826306,754.7761904,3.753829035,1114.643158,5.007235924,0
70,1.008627159,0.174043305,0.545481422,883.3699549,4.143483114,1449.580921,5.11763323,0
71,1.006517211,0.174087871,0.545923105,836.344477,3.886335703,1310.64117,4.853472817,0
72,1.004285884,0.174140866,0.546383663,793.4738702,3.68878812,1178.419799,4.761000938,0
73,0.916404022,0.183307478,0.568479193,104.4846631,2.073354184,362.4132084,5.623074267,0
74,1.056586703,0.174094569,0.537204994,1099.067998,3.653185821,1282.98206,5.140485303,0
78,1.058190974,0.174166051,0.537034057,1198.66211,2.774218474,1568.326392,6.352374408,0
79,1.057436828,0.174133728,0.537112759,1148.856723,3.647624572,1425.581804,5.198346117,0
80,0.908932613,0.187129847,0.57375241,228.1761657,2.599239684,840.4202513,5.314243888,0
81,0.905534566,0.186057299,0.572542137,147.176429,1.917574658,530.2209331,5.112714346,0
82,0.906590378,0.186392714,0.57292485,164.0772454,2.110020617,583.7707756,4.846931632,0
83,0.907777186,0.186771424,0.573352341,193.6257341,2.335926257,687.3827213,5.353414574,0
84,0.90540394,0.186293934,0.572845701,149.1193822,2.009815596,594.7843173,5.313912644,0
85,0.906046485,0.187012879,0.57374223,196.2954969,2.39432589,755.6276671,5.746537098,0
86,0.940719085,0.177862263,0.559818808,86.59301838,2.494074664,301.4847757,6.709423067,0
87,0.941430931,0.177783758,0.559651649,104.2035307,2.632262009,319.0740403,5.400818961,0
88,0.941295138,0.178312484,0.560254816,129.1168847,2.64699664,462.8368557,6.230457219,0
89,0.940159193,0.178016073,0.560052947,84.04296914,2.387785879,309.9236249,7.726694803,0
90,0.940507923,0.17821022,0.560233359,94.79748105,2.361918354,359.2451784,8.126822429,1
91,1.051657471,0.173954559,0.537820366,967.2816886,3.065682254,1583.350307,7.656446348,1
92,1.052544837,0.173979515,0.537708164,1004.641265,3.158534127,1542.421685,7.824734021,0
93,0.999554364,0.174131621,0.547490976,650.4273636,2.751097899,667.6449147,6.108234734,1
94,1.009711303,0.173858022,0.545475316,856.9142471,3.130281142,1042.882293,6.200801579,0
95,1.007753342,0.173893204,0.545886135,809.2320071,2.979931701,1175.892658,6.664983637,0
96,1.005602155,0.173937587,0.546329816,761.8455592,2.820826708,1091.009562,6.677174256,0
97,1.003544484,0.173993578,0.546736,722.1650368,2.671770841,938.8861976,8.423945627,0
98,1.001567992,0.174061591,0.547108357,685.4123893,2.46810466,803.3542831,6.669736173,1
99,1.044541536,0.172276918,0.536936706,1624.849953,3.942346629,3087.258233,5.054489007,0
100,1.04398198,0.17208229,0.536812228,1663.310469,4.028060459,3228.317605,4.664861412,0
101,1.043130792,0.171703691,0.536524056,1745.774501,3.983451878,3126.961297,4.946522031,0
102,1.043503087,0.171875896,0.536665431,1702.762988,4.124977367,3199.523657,4.430701425,0
103,0.933613268,0.178785732,0.561620974,153.7094013,2.61708963,483.0405896,7.11318287,0
104,0.933881087,0.179036562,0.561895044,172.3334642,2.578235802,531.8614932,8.615763651,0
105,1.01652294,0.173754867,0.5440363,891.8055263,3.242599419,502.9256693,7.005339606,1
106,1.010101736,0.173965292,0.545229038,912.6595654,3.595248995,1282.184298,4.772222701,0
107,1.011132721,0.173937225,0.545026008,918.0504655,3.430387919,1184.466472,4.750425363,0
108,1.012577946,0.173885547,0.544758371,943.6897143,3.267464237,1013.781782,6.485856077,1
109,1.013945159,0.173836697,0.544510577,944.3635848,3.132202979,843.498715,6.575277415,1
110,1.015248722,0.173794004,0.544270822,917.099193,3.093619645,673.0580633,6.745586488,1
111,1.013589901,0.173744025,0.54474632,815.5084863,3.397467488,599.9229525,5.315780083,0
112,1.012333216,0.173786987,0.544968858,843.1298886,3.352031933,761.608155,5.170903098,0
113,1.011146968,0.173828282,0.54518121,872.7426565,3.283584224,915.1076336,5.126365976,0
114,0.904448294,0.185693493,0.572128316,132.069343,1.969623618,475.7092896,5.525778335,0
115,0.89946101,0.183756637,0.569845879,56.20705609,2.076587835,246.5069506,5.882551651,1
116,0.900416555,0.184156159,0.570323199,70.02861597,2.203643404,331.9214431,5.346355088,0
117,0.901835975,0.184726787,0.570999117,118.2556065,2.301816265,368.0839027,5.042402462,0
118,0.9031685,0.185238973,0.571601898,125.2111189,2.095575725,415.490166,5.401356652,0
119,0.899416589,0.183942293,0.570087119,44.52169405,2.279480996,201.5815752,4.847417265,0
120,0.899799006,0.18450295,0.570786705,47.79856155,2.54449367,233.4277378,4.445924624,0
121,0.900077551,0.184855315,0.57123084,77.56026829,2.718479794,286.4585561,4.639559827,0
122,1.04362557,0.172048006,0.536952286,1576.119794,3.867819459,2965.372975,7.12671429,0
123,1.043136713,0.171857564,0.536819579,1616.044723,3.901448815,2919.528285,5.751688044,0
124,1.016127797,0.173681996,0.544258011,797.3190864,3.386334019,394.1498771,5.091677284,0
125,1.014679818,0.173709715,0.544548559,802.555451,3.316605488,508.3264543,5.609724941,0
126,1.049026218,0.173848448,0.53816896,848.3123488,2.653205399,1336.037145,8.245509933,1
127,1.050168288,0.173888647,0.538012053,898.1458218,2.555689439,1470.892179,7.038355636,1
128,0.907519016,0.184369487,0.570286593,199.2519462,2.010985107,684.7725992,4.924699239,0
129,1.046596508,0.172940741,0.537451596,1330.403021,3.985160306,2025.199766,5.280193211,0
130,1.045453385,0.172693074,0.537339687,1415.598784,3.776909827,2341.547675,8.882847184,0
131,1.045924212,0.172812052,0.537396464,1372.868122,3.808939371,2196.376863,7.026457403,0
132,1.047450235,0.173068066,0.537455437,1328.876204,4.095315346,1938.630076,4.934673228,0
133,1.048092309,0.173146137,0.537431273,1342.568159,4.126346358,1930.357054,4.476363153,0
134,1.018676457,0.173663403,0.543698628,793.6956541,3.360577269,175.4748307,5.493410415,0
135,1.019710765,0.173645347,0.543490925,775.5292364,3.100202534,129.8777401,4.716109586,0
136,1.018774005,0.173642666,0.543712617,773.8114051,2.838743223,210.7656826,5.52236609,0
137,0.99536343,0.174089485,0.548506148,528.1201449,2.918466116,264.0637797,5.146842356,0
138,0.996862358,0.174127452,0.548111548,589.6673589,2.625060141,404.5845016,10.62942452,0
139,0.996339848,0.174114297,0.548250588,557.5036575,2.601906419,344.5211924,7.566291745,0
140,1.024389939,0.173927545,0.542235887,1289.227224,3.993617992,1624.588637,4.970462035,0
141,1.023908623,0.173930559,0.542325587,1284.067336,3.922720338,1634.227789,5.079826931,0
142,0.950417097,0.178479747,0.559172869,317.1429228,3.518378873,1187.587288,4.905532116,0
143,0.950832048,0.178555208,0.559188087,366.8900845,3.427639169,1285.770949,4.875828436,0
144,0.930137415,0.181899186,0.565706311,221.5902036,3.475857653,814.3592345,4.1391568,0
145,1.043998488,0.173927972,0.538878491,1406.229916,3.681597792,2325.871903,4.759662201,1
146,1.044371793,0.173940643,0.538817221,1455.65165,3.891158974,2289.956585,4.18777367,0
147,1.032361884,0.173894291,0.540766062,1386.767654,3.480100566,1955.364446,7.551185195,1
148,1.036285848,0.173885616,0.540070467,1386.212598,3.548303091,2052.359768,7.480070825,1
149,1.034329016,0.173883887,0.540420075,1386.187297,3.46690372,2000.444064,8.715774988,1
150,1.043592481,0.173916657,0.538942382,1401.988175,3.581539869,2237.089189,6.93482391,1
151,1.042466778,0.173913267,0.539101229,1395.399543,3.490150556,2209.234398,8.146757697,1
152,1.040357863,0.173900161,0.53940749,1390.571794,3.564756415,2156.988355,8.954215347,1
153,1.038204944,0.173891421,0.539730616,1387.471532,3.645874614,2104.818569,5.771613877,1
154,1.019590152,0.173939993,0.543158004,1152.684127,3.931939412,1496.936487,5.172537838,0
155,1.021195824,0.17392811,0.542854383,1202.63406,3.857516404,1523.283763,5.836952419,0
156,1.018376839,0.173950798,0.543386122,1147.519595,4.023751248,1493.505859,4.747325755,0
157,0.982105483,0.175213024,0.550678797,527.4237945,3.18350072,1459.498164,5.184914837,1
158,0.94741527,0.178716721,0.559908058,285.8482337,3.460929421,941.2117203,5.408364146,0
159,0.946438881,0.178877235,0.560232051,288.1186414,3.539858753,978.8796706,4.446785325,0
160,0.954323254,0.177700867,0.557670453,368.1629227,3.594975298,1299.133612,5.369896506,0
161,0.953570701,0.177744292,0.557846448,342.504031,3.527977143,1221.467258,4.551992611,0
162,0.948498925,0.17854229,0.55954816,286.0312125,3.374964594,964.6900177,8.227538366,0
163,0.949744335,0.178355228,0.559139851,289.8301374,3.306955392,1030.449505,8.159143057,0
164,0.95099352,0.178170621,0.558737159,302.137508,3.351163953,1104.321772,6.964167033,0
165,0.952324828,0.17795576,0.558286459,321.2510733,3.433159498,1170.903368,4.860326491,0
166,1.056712019,0.174009234,0.537046997,1475.768101,4.353623357,2085.562391,4.659468758,0
167,0.935642781,0.181015938,0.564088912,363.3566166,3.492543847,1211.565958,4.788304514,0
168,0.935876062,0.181219834,0.564313067,406.1463144,3.307651479,1301.602516,4.440323547,1
169,0.962245243,0.176440123,0.554874837,300.6689305,3.266952658,971.6363504,4.840853956,0
170,0.954710641,0.177555926,0.557449127,367.7762131,3.587330524,1266.617809,4.550103996,0
171,0.955696186,0.177397099,0.557104797,385.1032972,3.612308603,1335.14793,4.393712614,0
172,0.956996821,0.177192789,0.556655694,380.88722,3.565580041,1299.939716,4.596314303,0
173,0.958307714,0.176995326,0.556208468,354.3003192,3.475573786,1215.118139,4.454503211,0
174,0.959617807,0.176801313,0.555761043,332.5679113,3.367819096,1130.586965,4.304671753,0
175,0.960918593,0.176622277,0.555323648,315.8431819,3.323128197,1046.161548,4.475989924,0
176,1.051211871,0.173424751,0.537145558,1616.479167,4.459272082,2616.194158,4.566021352,0
177,1.052243661,0.173559125,0.537153124,1572.192712,4.587762841,2435.67091,4.727939727,0
178,1.051479704,0.173462678,0.537151305,1598.777803,4.58195358,2557.757557,4.819980856,0
179,0.922628307,0.183412396,0.568207516,199.1558519,3.377250895,620.933963,4.281332329,0
180,0.920748199,0.18378919,0.568817278,189.5907114,3.295692365,685.0425261,3.887236764,0
181,0.921608595,0.183615431,0.568540326,202.3024574,3.333179029,677.8990498,4.388620576,0
182,0.920861558,0.184145195,0.569258314,192.4547516,3.044972894,744.2309431,6.383137966,0
183,0.921321041,0.184380644,0.569523392,241.7828248,2.96075058,830.5088924,4.429955204,0
184,0.909975338,0.187234641,0.573838854,268.2264422,2.851171046,980.7825423,5.193789909,0
185,0.910486666,0.186682093,0.573102903,289.6845286,3.29034744,1037.054263,4.177043309,0
186,0.910649742,0.18708793,0.57362487,293.8493315,3.07499969,1063.934896,4.839322372,0
187,1.048361856,0.173923393,0.538286814,1120.770069,3.699654107,2185.919509,5.011764916,0
188,0.911002936,0.18536259,0.571394493,325.6587049,3.17776286,1120.775985,5.49125962,0
189,0.910987099,0.185724307,0.571849534,323.4474601,3.345902178,1089.193538,4.89140303,0
190,0.911378971,0.186315545,0.572592847,330.7950581,3.38557971,1136.870184,5.048226156,0
191,1.039758132,0.173810583,0.539556856,1099.674836,3.655323646,1413.531132,6.164296671,1
192,1.041930047,0.173870172,0.539203108,1247.101471,3.512426491,1736.354695,8.368532795,1
193,1.041415458,0.173855314,0.539283589,1197.859781,3.534320978,1632.18544,8.093613995,1
194,1.04058016,0.17383396,0.539413483,1148.728645,3.63781917,1499.07595,6.203803323,1
195,1.036788163,0.173785339,0.540099859,1094.71599,3.47220764,1173.565165,6.596871205,1
196,1.039225267,0.173800858,0.539660081,1096.514998,3.591115869,1360.442144,10.31732947,1
197,1.038420136,0.173792266,0.539806585,1095.605494,3.529158374,1285.587959,7.492456547,1
198,0.94161933,0.178661776,0.560615725,179.7715487,2.681791657,580.3960596,5.835983863,0
199,0.982373729,0.174937559,0.550683407,440.7997569,3.534654964,927.0271079,5.627402571,0
200,0.982699715,0.17498407,0.55060276,467.9080478,3.721335406,1046.984078,5.549694365,0
201,0.981044101,0.174962292,0.550954268,399.0248209,3.452685301,893.0032736,5.911943717,0
202,0.974619667,0.175314111,0.552178508,290.223907,3.318266079,917.2286576,5.562779339,0
203,0.976635103,0.17520018,0.551799056,318.6944109,3.477239826,1028.635454,5.794520365,0
204,0.9788519,0.175077081,0.551375615,357.6234804,3.53897458,975.9942042,5.225588076,0
205,0.917463371,0.183468437,0.568628616,106.2174594,2.338464665,405.4223528,6.480661284,0
206,0.919265779,0.184122548,0.569335877,182.7234268,3.138692325,591.8146279,5.625087454,0
207,0.918640016,0.183875641,0.569062923,138.058424,2.753521025,519.4436032,6.349218361,0
208,0.973691876,0.175270233,0.552361827,245.7134366,3.176762558,784.8816197,4.442616649,0
209,0.973661468,0.175344996,0.552360753,272.80706,3.30885578,834.3531128,4.705506305,0
210,0.972451085,0.175284817,0.552596057,206.8436618,2.987517873,669.6552306,5.898440106,0
211,0.962096936,0.175918099,0.554459451,141.0246215,2.819760147,426.0013792,8.715147825,1
212,0.963509841,0.175822909,0.554206504,134.7129029,2.991391395,374.5584592,5.832331936,1
213,0.965793791,0.175679893,0.553800925,134.8943046,3.150434614,367.7403692,5.434355998,0
214,0.968040997,0.175540534,0.553398819,146.2688579,3.152931311,418.9486986,5.042049841,0
215,0.970253703,0.175412196,0.552997113,172.0189578,3.065013654,520.4310249,5.406614137,0
216,1.04883764,0.173184265,0.537308253,1428.351751,3.833478892,2206.243704,6.388355476,0
217,1.04746645,0.17295357,0.537257505,1493.868115,3.902944472,2442.756348,6.48335079,0
218,1.04794679,0.173040306,0.537279088,1460.341182,3.904673456,2361.679385,4.923394335,0
219,1.010483311,0.173872202,0.545271452,894.7687618,3.199950572,1046.636138,6.318136834,0
220,1.010047079,0.173951685,0.545261517,904.5086802,3.421988061,1250.90475,5.455468212,0
221,1.010277439,0.173914616,0.545258478,898.2618611,3.302400986,1156.4704,6.169175339,0
222,0.954833226,0.176117235,0.556038743,165.7531154,3.207857752,622.1310455,4.714343756,0
223,0.958296184,0.17574446,0.555095585,65.33106331,2.795878446,195.6914317,5.457543197,0
224,0.957541804,0.175833328,0.555308393,77.44050106,2.883760456,300.7828194,5.326452255,0
225,0.956184918,0.175976079,0.555676437,128.1982579,3.034059638,471.5278766,5.481782088,0
226,1.016240481,0.173718999,0.544166154,842.4502295,3.535183527,393.5104377,4.646361758,0
227,1.017485371,0.173719059,0.543871515,856.6681262,3.451957046,349.9431788,5.102774801,0
228,1.038777026,0.173688935,0.53983392,870.1701912,3.48277482,1347.548319,4.627590688,0
229,1.038763603,0.173705222,0.539824128,884.2493503,3.514485449,1327.883209,5.013607296,0
230,1.038565427,0.173686985,0.539873786,871.88738,3.365353892,1318.846579,5.464544622,0
231,1.04268576,0.171652337,0.536668107,1653.093831,3.846510856,2867.395581,7.584590748,0
232,1.042266066,0.171449028,0.536502096,1693.652741,3.841206051,2843.688139,6.764567536,0
233,0.897130846,0.183730858,0.569910995,75.60130577,2.074702716,234.4397054,6.241322947,0
234,1.024327336,0.173920981,0.54225443,1285.765672,4.001169615,1592.307807,4.446448513,0
235,0.912655789,0.188583645,0.575432832,375.4252882,3.440949389,1368.360557,4.6941399,0
236,0.913105071,0.189322511,0.576359954,400.3788018,3.48803421,1440.151307,5.015978135,0
237,0.911239321,0.189149524,0.576243686,339.2971277,3.132044559,1166.23354,5.301513105,0
238,0.912963899,0.189714931,0.576879608,411.1200397,3.163398788,1417.893831,5.284039971,0
239,0.912315277,0.189507306,0.576647737,373.8487544,3.018862866,1320.260128,5.980341735,1
241,0.942923557,0.179453053,0.561360731,313.6071743,3.628137988,1052.015034,4.148614587,0
242,0.939595667,0.180048215,0.562474752,304.0696287,3.71369046,917.0037386,4.157033823,0
243,0.940404547,0.179905874,0.562209108,303.3759437,3.674411759,911.1233411,4.239702503,0
244,0.941653631,0.179678734,0.561787131,304.8067803,3.691506963,978.0785299,4.361896777,0
245,0.91040519,0.18854972,0.575514124,303.7198578,3.072116082,1045.799515,5.449087915,0
246,0.909600963,0.187391379,0.574064215,266.2350489,2.771446214,929.7925555,6.337747529,0
247,0.909897176,0.187816678,0.57459543,271.4332273,2.90562043,969.8596003,5.208286657,0
248,0.973714421,0.175421847,0.552345462,290.1483704,3.4274361,902.239762,4.634345156,0
249,0.973710947,0.175500248,0.552341282,325.390541,3.66425907,1012.005706,4.771974107,0
250,0.972494014,0.175440028,0.552581564,258.5408363,3.272185397,787.8331282,6.34246654,0
251,0.962584534,0.176114694,0.554520883,217.3189624,2.837752306,678.6461221,7.736892728,1
252,0.963484427,0.176015257,0.554252013,211.3431855,3.116081074,627.7351493,5.82957753,1
253,0.96578126,0.17586292,0.553830082,211.3406115,3.325264854,620.4524053,5.614091717,0
254,0.968061145,0.175712641,0.553410446,216.9345025,3.362114893,671.3700461,5.16748882,0
255,0.970299072,0.175573814,0.552989704,233.3517797,3.388605511,722.4309766,5.815670036,0
256,1.033109739,0.173773436,0.540769627,1074.017044,4.684899066,1053.861376,4.559747997,0
257,1.02783278,0.173866567,0.541641843,1254.144581,10.09717138,1450.164779,5.418403504,0
258,1.029158784,0.173844226,0.541417312,1219.116643,9.379213168,1382.295906,4.677031881,0
259,1.030351861,0.17382592,0.541215887,1183.743924,8.136472358,1311.353296,4.27393517,0
260,1.03142436,0.173806484,0.541039843,1147.828052,6.653340647,1233.013781,4.232967023,0
261,1.032344946,0.173791495,0.540888763,1111.191915,5.482139036,1146.62894,4.266524113,0
262,1.025757901,0.173912943,0.5419868,1316.550499,3.834671126,1582.808582,6.096598135,0
263,1.02646458,0.173895829,0.541870203,1290.020627,8.810239544,1521.115065,4.192787289,0
264,1.032820753,0.173772004,0.540824885,1073.743907,4.600008063,1052.046124,4.751606947,0
265,1.027357767,0.173867908,0.54173014,1246.502749,10.01779545,1411.059923,4.872853427,0
266,1.028671051,0.173849438,0.541503673,1211.898587,9.149280463,1345.646808,5.12188535,0
267,1.029986804,0.173823183,0.541286537,1177.680632,7.828725961,1279.945558,4.780815288,0
268,1.03111742,0.173804146,0.541099076,1142.867069,6.313861327,1207.353981,4.347762143,0
269,1.03208025,0.173787852,0.540941555,1107.78365,5.223436183,1129.310967,4.478796059,0
270,1.025153579,0.173912895,0.542102957,1303.344105,3.79708014,1572.887379,7.497694985,0
271,1.025971367,0.173894833,0.541965479,1282.326788,9.092078672,1492.031952,4.135353128,0
272,0.942725771,0.178422177,0.560204174,180.3534901,2.798390423,583.4690348,4.616691261,0
273,0.94257018,0.178620007,0.560455295,197.3522159,2.941393711,675.7694014,4.698232403,0
274,0.943557113,0.179332135,0.561137143,324.1867435,3.56335358,1082.72514,4.140696546,0
275,0.943260682,0.179193159,0.561003571,281.3370761,3.268875032,993.8530775,4.185961591,0
276,0.942928737,0.178906983,0.560727808,238.0237361,3.079140266,831.4961527,4.466647762,0
277,0.953702213,0.177075442,0.557138933,274.5872733,3.566464846,1038.326293,4.344672618,0
278,0.95386981,0.177226825,0.557253975,299.3456743,3.594628726,1080.675335,4.909241816,0
279,0.952834234,0.177081855,0.557289961,235.4028588,3.481311927,926.5448483,4.850370975,0
280,0.946400763,0.177925952,0.55917686,127.9877782,2.943948081,417.6943071,7.166211988,0
281,0.947530968,0.177774933,0.558839638,128.0124262,3.037223259,455.9517778,5.800620178,0
282,0.948889165,0.177605831,0.558459476,138.8582242,3.125649588,532.4753038,5.151138978,0
283,0.950251075,0.17744118,0.558078335,166.109327,3.18815193,621.1571975,5.475100851,0
284,0.951571603,0.177256496,0.55767659,198.4593422,3.336523653,772.3405934,5.490796421,0
285,1.009826215,0.173992391,0.545260622,910.7496014,3.557524793,1351.126423,5.168879729,0
286,1.009619375,0.174019671,0.545275247,921.5534483,4.102020094,1417.533675,4.421310797,0
287,0.94217399,0.178354602,0.560199739,165.2651969,2.761359113,567.4283478,5.692956476,0
288,1.039440166,0.173788168,0.539634974,1046.37408,3.457643549,1372.910203,7.082632794,1
289,1.046975288,0.173896026,0.538485757,1115.150307,3.668143983,2046.304339,5.666124769,0
290,1.045465974,0.173870876,0.538703848,1107.465605,3.591234694,1905.163726,6.453319565,1
291,1.04348715,0.173839212,0.538994294,1098.314122,3.593265192,1728.048075,7.028293617,1
292,1.04139646,0.173812484,0.539303743,1075.749304,3.544447861,1549.973228,7.383282882,1
293,1.053154889,0.173998471,0.537633841,1017.370189,3.298837445,1547.777523,6.780732557,0
294,1.054241571,0.173822123,0.537216111,1316.598642,3.699842434,1543.019562,4.862134746,0
295,1.052790969,0.173734571,0.53735822,1215.965249,3.271822954,1256.385304,7.176033006,0
296,1.05318646,0.173758578,0.537320275,1224.898329,3.368738013,1317.075214,7.16782025,0
297,1.053820653,0.173798894,0.537261413,1270.398549,3.469604835,1419.653533,6.501834717,0
298,1.036770968,0.173712512,0.540177201,937.3395345,3.42537518,1118.796935,8.119464379,1
299,0.952302065,0.176510289,0.556828149,234.9243533,3.194558854,832.6035443,4.863347219,0
300,0.952645042,0.176652428,0.55690658,236.4068314,3.26485089,860.1938644,4.828744771,0
301,1.047110798,0.172924101,0.537277667,1461.122967,3.815642176,2409.53374,5.687446787,0
302,1.046755137,0.172885062,0.537302266,1454.277167,3.856395142,2364.992568,4.784951254,0
303,0.938680276,0.177690091,0.559860824,14.78166909,1.751194669,59.28151422,5.364137218,0
304,1.044042309,0.173780993,0.538917284,892.4850034,3.0749346,1524.175131,5.577430484,1
305,1.04582445,0.173815732,0.538650774,903.0640096,3.046468418,1508.162949,7.736592162,1
306,1.046918456,0.173838132,0.538489179,916.2518772,3.019241818,1498.936702,7.260372725,1
307,1.043367079,0.173777546,0.539019308,895.3337057,3.247899411,1623.152298,6.317324583,1
