FID_,average_max_rainfall,average_2hr_rainfall,average_72hr_rainfall,distance to coast,EV,TWI,DTW,label,probability_1,predicted,correct
992,1.049284597,0.17392125,0.538156364,1044.409619,3.512372262,1942.816832,6.870498996,1,0.7448652757788269,1,1
6761,1.049974189,0.177760649,0.571948709,48.53637625,1.810327552,112.6833965,5.121641175,0,0.34295706493141304,0,1
5505,0.989808835,0.174419818,0.563241716,27.17121809,2.302664529,113.857909,4.797057061,0,0.16126931712351636,0,1
2377,1.01535743,0.173407144,0.545085173,405.827304,1.094480282,49.19811994,6.279210782,1,0.8858491267430513,1,1
7663,1.039857876,0.16280601,0.549509299,948.0296044,3.079351215,269.0872784,5.925528785,0,0.43896134183944624,0,1
10674,0.958938187,0.166657714,0.55818826,1233.79418,3.505399596,3966.811651,4.943439929,0,0.20373185604307686,0,1
8349,1.045403353,0.176065855,0.56983271,359.9844896,2.275867414,471.9982957,5.323386692,0,0.32767486532936335,0,1
4279,1.008721313,0.171604187,0.554069031,39.31638073,1.38933734,130.9714993,4.505022627,0,0.4737655269627522,0,1
758,0.929951947,0.178291513,0.561371414,116.5751784,2.458357309,342.9792102,4.512332168,0,0.13649026877976886,0,1
9192,0.923565622,0.154050602,0.534060773,949.5513738,2.770730014,281.9759259,4.937402034,0,0.15959782559039323,0,1
7597,1.063983892,0.157692009,0.533446408,1244.026803,2.995405643,726.5202973,6.152578301,1,0.8243872439477488,1,1
5281,1.020182058,0.174731314,0.564768757,495.1802677,2.193182087,800.4492373,7.120251511,1,0.8339274289355351,1,1
6226,1.016138752,0.176204154,0.569083014,287.7612022,2.706941811,819.8974428,5.237836675,0,0.20222383854629808,0,1
6166,1.035125896,0.17636873,0.568867823,195.3494169,1.933373484,297.1359351,7.069470432,1,0.8319451116189855,1,1
15494,0.899106267,0.168248449,0.566194781,56.66497805,0.966909132,279.3099447,6.648720434,1,0.8628729081929722,1,1
12319,1.028626007,0.168488783,0.571021399,1407.97862,2.705563277,1478.870731,6.459389586,1,0.7594617060093174,1,1
968,1.04402483,0.173911675,0.538887336,1332.327874,3.462839518,2028.271192,8.054713417,1,0.8362105871470534,1,1
13420,1.062328207,0.159767672,0.553594115,1034.967295,3.248152368,1912.154661,6.781870121,1,0.7373351308621084,1,1
14471,1.088596979,0.171969786,0.610151614,251.7212437,1.430374873,212.1807073,5.967199699,1,0.6481995389029476,1,1
16371,0.919076213,0.167388291,0.568720791,8.181725253,0.996470817,24.12041418,6.056138246,1,0.792811417054145,1,1
9785,1.029668102,0.171690531,0.564368839,111.0352153,3.027707638,84.01117831,5.199462684,0,0.14266295826673472,0,1
11094,0.999643763,0.168721089,0.567765471,884.8011587,2.49234677,2275.955961,4.785655966,0,0.22937964999495802,0,1
11770,0.989627649,0.16949669,0.566262248,1063.045688,1.974009609,2367.451757,6.812920487,1,0.8778760230206618,1,1
15124,1.028105837,0.165954126,0.574324361,563.9262582,2.593664297,1684.434106,9.201966901,1,0.8796914940387933,1,1
11134,1.010970973,0.169719418,0.56803904,1011.394326,3.13433699,861.9297177,5.851937259,0,0.25834331222953966,0,1
7197,0.979586986,0.173116244,0.563670644,266.6736396,0.716226261,929.3850505,7.803352767,1,0.8957458728078088,1,1
