FID_,average_max_rainfall,average_2hr_rainfall,average_72hr_rainfall,distance to coast,EV,TWI,DTW,label,probability_1,predicted,correct
638,1.042402241,0.173884897,0.539128642,1263.008142,3.520514521,1838.912336,7.284500652,1,0.8843786,1,1
12093,1.077690613,0.156257625,0.546115579,450.4615605,2.131328791,1574.422162,7.896768369,1,0.9752294,1,1
14727,1.100768565,0.173070651,0.615468572,169.6916143,1.685873675,959.0269734,7.705690209,1,0.8938545,1,1
17116,1.050997206,0.168710363,0.557827184,934.3166618,2.736618282,1557.602757,7.531752204,1,0.905141,1,1
4390,1.040817733,0.162865468,0.538128846,648.030383,3.077524651,1375.547574,5.835846282,0,0.3885374,0,1
5459,0.919207033,0.153653901,0.532483821,468.0256469,2.422918143,1567.57323,4.833914252,1,0.6287592,1,1
16581,1.032488007,0.166215806,0.557884556,1336.138746,4.326453001,779.5226392,4.460139419,0,0.103290394,0,1
10161,0.932171156,0.158319651,0.543108015,18.65038859,1.17440861,183.8237476,6.555644965,1,0.89094,1,1
663,0.967566631,0.175926015,0.553520649,295.2756931,3.609285604,921.0678943,3.746396165,0,0.25878873,0,1
16518,0.976888643,0.168836122,0.582969011,520.0770259,1.77700103,1935.257743,5.526482643,1,0.62641793,1,1
16048,1.050421828,0.171059594,0.601148017,349.9509907,2.541177734,1219.937144,4.888147847,0,0.2957268,0,1
11253,0.947711407,0.162209028,0.552326917,363.9199893,2.599663686,1023.239777,4.218868443,0,0.20309345,0,1
239,0.912315277,0.189507306,0.576647737,373.8487544,3.018862866,1320.260128,5.980341735,1,0.5755396,1,1
6988,1.043901017,0.176382016,0.569865007,307.7224736,2.148661532,158.2230056,5.383888984,0,0.15633051,0,1
9178,0.922662175,0.150450757,0.527856622,424.0675974,2.195566662,40.73108339,5.856644994,1,0.7557531,1,1
2117,0.934492906,0.175641358,0.55809616,128.6515077,2.66078499,361.439205,5.106391094,0,0.042390354,0,1
4517,1.031909344,0.177152152,0.569846316,100.7284183,1.725644478,290.1301961,6.370633498,1,0.6368783,1,1
11102,0.950822263,0.162060789,0.552864751,0.0,1.924738673,83.75650097,5.708824112,0,0.24133529,0,1
3861,0.907540364,0.162144878,0.543950166,142.2153446,1.100740993,537.6549047,5.868667287,1,0.78046596,1,1
13113,1.041094761,0.164916374,0.563424898,1101.798948,3.374073634,1457.06041,4.935630273,0,0.16815537,0,1
2992,1.027869637,0.170869758,0.541221548,762.8408902,3.548684606,1064.360538,5.128667823,0,0.23859878,0,1
8752,1.029638073,0.168114835,0.557676432,897.8536954,3.038244857,1517.649376,7.02844216,1,0.7702921,1,1
14941,0.969726031,0.173331342,0.575438935,320.0643053,3.478937253,863.301404,4.9974237,0,0.16894704,0,1
3023,1.028149678,0.169301999,0.540358179,1048.506472,3.413692427,1001.245301,5.013901054,0,0.23861305,0,1
2023,0.905895867,0.180730601,0.565749077,170.6414211,2.923263239,533.482422,4.760248378,0,0.039412055,0,1
6295,0.922475672,0.151056885,0.528832313,487.1828617,1.709418572,85.74997057,8.532689255,1,0.86275923,1,1
17133,0.920441316,0.16024813,0.555788245,673.8100109,2.684115836,1898.380356,7.592926391,1,0.830998,1,1
14885,1.002847884,0.172056048,0.588307705,599.0739594,3.660992838,1236.909558,5.288185462,0,0.055563185,0,1
9690,0.981787973,0.171207592,0.564996299,793.8951099,3.051191627,2078.657435,5.694325758,0,0.36365435,0,1
6962,1.064325692,0.157920121,0.530970592,1281.293348,2.342246118,849.3180654,7.436273423,1,0.96176016,1,1
7374,1.059857503,0.158292228,0.536521728,1134.695655,3.175973325,647.3951727,4.873469433,0,0.24427834,0,1
897,0.941092003,0.177227439,0.559087926,16.74552538,1.864463001,25.95452001,5.880102472,0,0.46086934,0,1
7727,1.022803147,0.175424312,0.569304658,246.3668475,2.169982889,684.5237547,5.477843978,0,0.19817583,0,1
8754,1.028824622,0.168244594,0.557370323,829.7694035,2.938041767,2043.458204,6.928297634,1,0.7877604,1,1
6243,0.934016702,0.164575229,0.551231622,565.8005553,2.182670302,2037.879601,7.219539783,1,0.80065167,1,1
951,1.058204081,0.174189247,0.53704717,1398.821494,4.225408808,2589.941045,4.963789816,0,0.23706861,0,1
4560,1.018640573,0.17496248,0.564844111,386.1064327,2.424846097,583.1279412,5.309832341,1,0.5251021,1,1
15795,1.004899357,0.171431202,0.588686253,791.8836729,2.73068005,584.0319325,6.802909259,1,0.6807124,1,1
13424,1.045328371,0.167642636,0.573439046,985.7167954,1.751537505,1002.498618,6.386963969,1,0.7955759,1,1
10628,0.93259123,0.159127031,0.544422629,600.450181,2.449956639,1451.644313,6.293617604,1,0.70435315,1,1
8610,1.030332543,0.168539183,0.559161014,592.6517229,2.994715229,544.2563512,6.396034175,1,0.59040654,1,1
5992,0.932273969,0.166238584,0.552301001,1.095493923,1.710132569,54.29494102,4.916556983,1,0.6031015,1,1
4413,1.047289218,0.161487622,0.535224421,831.076916,2.896739482,1107.249214,4.74282006,0,0.1848605,0,1
15855,0.927460444,0.16451069,0.566314322,1079.553545,2.976209414,1351.216689,6.653626363,1,0.5283845,1,1
7176,0.964751051,0.171736787,0.561371507,337.8193918,2.210307398,1171.416883,5.617602122,0,0.28693175,0,1
10075,0.970794543,0.169659556,0.562848944,1019.904048,3.268564568,3035.621976,6.206017247,1,0.72283894,1,1
7981,1.029597907,0.171617317,0.562916491,779.6770418,2.800273549,1890.407284,6.144528819,1,0.7510689,1,1
16152,1.04715232,0.165993797,0.586454953,874.2018634,2.64412138,1266.384486,9.071256986,1,0.90141815,1,1
14538,1.096964976,0.173029292,0.614753247,292.2464787,3.266553916,1060.386004,5.882905079,0,0.21735536,0,1
8773,0.927768326,0.160577812,0.54556618,1171.40017,3.07449415,1253.39512,5.090936358,0,0.12941031,0,1
10554,1.03692151,0.163956482,0.553441965,418.2365552,2.511066125,845.1254807,5.86293775,1,0.737799,1,1
9798,0.939234434,0.160781507,0.548471651,502.722232,2.095617633,1124.046229,5.556647437,1,0.528556,1,1
990,1.039756432,0.173758883,0.539604681,986.2889263,3.566098515,1405.120046,6.637813606,1,0.86154634,1,1
12933,1.025453024,0.16854354,0.572601126,849.5871151,3.15944234,1663.38374,4.523767071,0,0.106555335,0,1
3173,0.909108814,0.167113221,0.550248779,285.6647982,1.775816068,923.7236061,5.215436432,0,0.075310685,0,1
9505,0.947989573,0.164118305,0.553879001,1106.471593,2.626131787,2786.900423,6.028439456,0,0.4662776,0,1
641,1.035752642,0.173839837,0.540221006,1241.080347,3.516270421,1581.794253,7.804073518,1,0.90128905,1,1
5407,1.017509799,0.169023333,0.54927128,128.5809937,3.28464475,249.156764,4.583766493,0,0.055144068,0,1
7383,1.041012243,0.175659393,0.568776474,417.9044675,3.036430251,190.2474192,4.419836624,0,0.13483664,0,1
10510,0.9666165,0.16783411,0.560757237,1218.3701,2.907344561,4190.589183,4.882294419,0,0.111620426,0,1
16642,1.074531872,0.154918671,0.549378266,828.3392245,3.494840568,2112.411031,4.46802415,0,0.27285504,0,1
4499,0.957834404,0.171329012,0.559794073,332.1816759,2.44480377,1174.336373,6.059030606,0,0.42502776,0,1
2834,0.902907899,0.164563537,0.546760454,0.626338855,0.631711011,18.10800238,4.841848735,1,0.9747239,1,1
8987,1.043519412,0.161837978,0.547632433,892.0301946,2.820148488,138.4251583,7.398142827,1,0.77327603,1,1
6416,1.020385266,0.174563354,0.564521958,488.0495964,2.328727938,879.4842264,7.223606364,1,0.88365924,1,1
13996,1.0618264,0.165511326,0.572112096,294.7417418,3.520525785,914.8743924,11.45648134,1,0.7880362,1,1
16834,1.014000787,0.171876394,0.587815684,632.8642058,2.610737507,1939.561754,6.736789159,1,0.8260589,1,1
2542,1.040456006,0.171987847,0.538038048,1158.198868,2.951973653,1846.638767,6.503545188,1,0.8097803,1,1
2361,1.041930353,0.172086085,0.537671555,1277.847842,4.055632473,1975.634746,4.316882829,0,0.18490039,0,1
5971,1.066698446,0.157602913,0.529374514,1224.939747,2.930706099,1196.285666,5.20924975,1,0.7867698,1,1
9599,1.069447732,0.156743922,0.544327239,896.861816,3.085794016,1598.584889,7.075859158,1,0.85426545,1,1
4481,1.035309085,0.16467303,0.538663609,833.5888196,3.457979556,1188.781462,7.509407522,1,0.89403826,1,1
4230,1.044314949,0.161900006,0.538123717,614.858454,2.951567422,555.5103913,4.136796687,0,0.1848605,0,1
12035,0.990056428,0.168593949,0.566026934,977.9430342,2.028821399,2952.834197,8.339815087,1,0.82214946,1,1
6036,0.977050034,0.172893558,0.563286587,266.1236933,0.990931347,938.5874054,5.805340927,1,0.8948973,1,1
6576,1.033650655,0.17581399,0.567993097,290.2235384,2.115763556,591.6115473,5.588779531,0,0.2621438,0,1
6328,1.019941747,0.171278471,0.558795975,324.1780767,2.470162745,482.4397884,5.230958453,0,0.18428463,0,1
13260,1.076782884,0.168554516,0.586945886,112.3871534,1.11376381,432.8401663,4.657551788,1,0.8472419,1,1
7718,0.952355638,0.166798951,0.556883706,1117.918575,2.618031015,3711.829689,8.203789477,1,0.93867385,1,1
13540,1.065493343,0.168187423,0.583909234,19.51380716,1.446529194,130.7480816,6.876208013,1,0.8673625,1,1
1039,0.999512,0.173930005,0.547780862,627.4339065,3.473941557,674.078956,5.562291397,0,0.45012105,0,1
389,1.045420748,0.172475066,0.536924816,1680.480812,3.817081337,2996.928385,7.151665789,1,0.84929156,1,1
11471,1.070671716,0.157429132,0.547779508,321.4693005,3.39176802,1140.571883,4.929303315,0,0.24948946,0,1
5148,1.030385793,0.166160369,0.540719976,781.8559011,3.652657286,341.089252,5.337852031,0,0.21568106,0,1
11074,0.934812456,0.159044662,0.544823057,10.85500858,1.998268002,89.90578183,5.593995757,0,0.22095425,0,1
16467,1.007346225,0.17110551,0.567039606,425.9816507,2.816131139,185.8429351,4.552551119,0,0.0931886,0,1
8210,0.923599015,0.154121715,0.534187121,964.4243816,2.664303136,252.1071842,5.922076075,0,0.19536777,0,1
13405,1.052265642,0.167928291,0.580279641,212.4655557,1.193518088,775.1699856,8.756367195,1,0.89244723,1,1
14326,1.070338333,0.169348235,0.599836998,328.9726862,9.039717254,1133.227119,4.820880492,0,0.13330263,0,1
13942,1.094664261,0.168865007,0.590895049,259.466162,1.740683129,731.6808115,5.144397652,0,0.18089996,0,1
6130,0.970077606,0.171927217,0.562437801,548.8262275,1.525659978,1976.950625,6.655770288,1,0.9519995,1,1
2736,1.015290332,0.17073804,0.548508714,449.606549,2.962050486,610.3017099,6.399009249,1,0.67461485,1,1
6489,1.02357424,0.170834037,0.559311317,464.9649483,2.730858928,431.2447843,6.157857735,1,0.63693935,1,1
14925,1.039494366,0.163150617,0.577104694,543.0840946,3.241000737,378.8376282,7.626353915,1,0.6355814,1,1
1322,0.908386742,0.180503735,0.565361717,43.55558499,1.801878021,124.2635226,5.049017552,0,0.1365617,0,1
6059,1.037764994,0.176018606,0.568737919,300.0900571,2.212571745,391.3964448,4.136694748,0,0.08641292,0,1
9932,0.927970062,0.157192364,0.540235325,704.3888442,2.163855155,646.0842707,7.495916098,1,0.8977718,1,1
5332,1.062126859,0.159057001,0.527471203,1376.951426,3.812083581,2387.741169,5.255209627,1,0.69912046,1,1
7699,1.075178736,0.155616198,0.534685666,901.5741518,3.11335961,2363.749705,8.775463134,1,0.8540283,1,1
7965,1.027531104,0.175782422,0.569727043,218.8153086,2.281515637,615.6233901,4.938352194,0,0.12948808,0,1
4604,1.016749361,0.172454789,0.559890441,256.5363913,2.94106415,626.3791504,6.21634455,0,0.43677342,0,1
8266,1.066239817,0.156983331,0.540107701,1368.325415,2.843763424,1344.957543,5.816012142,1,0.57860684,1,1
4318,1.00366899,0.174408764,0.561108105,67.34520629,2.737950178,229.2655782,5.424274498,0,0.0970957,0,1
11009,0.996175226,0.169461031,0.567290707,1081.303508,1.594754268,1853.027594,7.901772671,1,0.952486,1,1
7985,1.030108689,0.171600787,0.563247126,627.8621964,2.543600416,1533.800586,6.437693162,1,0.8612877,1,1
7839,1.003403276,0.174158225,0.567410413,284.2402089,2.18183471,425.0057407,6.973583258,0,0.49132004,0,1
12664,1.024062313,0.167377306,0.565117218,941.4633439,2.841172361,2052.628708,7.504898618,1,0.8856908,1,1
11251,0.947352484,0.162008273,0.551982485,307.1777185,3.042859298,738.3350515,4.760538674,0,0.15439673,0,1
6901,1.026285627,0.16590424,0.549151525,52.2226557,2.286749137,219.2438491,4.865108721,0,0.13011426,0,1
4885,0.91002746,0.161642328,0.543551738,359.7347484,1.866108719,1229.852656,5.189894802,0,0.11845219,0,1
9984,0.926099978,0.155922291,0.537782175,15.39875719,2.153974245,64.20301804,4.201496611,0,0.33526388,0,1
13829,1.069174784,0.168456693,0.584517408,426.3302002,1.593953845,1540.71604,6.032933021,1,0.94420147,1,1
2884,1.036115314,0.165726498,0.535497597,1406.388249,3.853944451,1870.070442,4.772658573,0,0.14100687,0,1
11913,1.029201773,0.165924338,0.560729363,574.9865024,3.144960352,1010.725337,7.318264699,0,0.40647346,0,1
12088,1.013506658,0.169348802,0.568097616,1092.491754,2.349852523,1166.833957,6.703430727,1,0.7580256,1,1
3902,0.964798561,0.17316206,0.557524414,167.4791917,2.404370796,631.6335934,5.342554739,0,0.20262025,0,1
4594,0.91258382,0.161806166,0.544176762,239.1895176,2.783147474,859.7591762,4.612685817,0,0.09884775,0,1
14748,1.105727419,0.173297557,0.617018826,0.0,1.039831454,270.1643682,7.829417077,1,0.9278094,1,1
10486,0.999686109,0.17278069,0.566851765,491.2390376,2.669699898,1507.293576,5.831056134,0,0.2843837,0,1
13123,1.050326326,0.16832686,0.578769116,781.8296192,3.008341998,2765.565254,5.248917704,0,0.1380281,0,1
7815,1.064820929,0.157292672,0.53898966,1300.671221,2.637039738,1031.653667,7.296301866,1,0.9271514,1,1
7968,1.032771054,0.173023427,0.565856843,245.1827971,2.937109784,508.7386002,5.730829575,0,0.13377424,0,1
15229,1.030882485,0.164724535,0.573506225,828.2460916,2.968226915,1210.603249,7.426497425,1,0.77600145,1,1
4216,1.037005925,0.163605901,0.540657785,440.5681847,3.092144067,840.6231142,6.212688501,1,0.6111783,1,1
16950,0.959244575,0.173524065,0.576635474,29.00487376,2.810955253,25.78723415,4.309561478,0,0.088621326,0,1
8685,1.028467887,0.168289098,0.557227496,773.1397994,2.929241952,2214.216357,6.043497279,0,0.32104307,0,1
6674,1.049764556,0.160817197,0.535417014,846.0935878,2.389992975,507.6637944,7.058691873,1,0.85367155,1,1
16429,0.979972925,0.173090097,0.576896741,13.52124779,0.731326242,20.64970588,4.389088706,1,0.9662131,1,1
12753,1.038191004,0.165617859,0.564650552,1186.636114,3.468519466,1148.945312,5.369746843,0,0.25554356,0,1
15403,1.048129967,0.176795437,0.592686068,69.12080984,2.332760102,149.1652682,4.653462082,0,0.07690368,0,1
11106,0.950573539,0.162138792,0.552903583,39.97106387,1.227177267,227.1352445,6.866693929,1,0.88274926,1,1
14895,1.04962456,0.163586503,0.581116201,878.2425044,2.902492967,2092.464516,7.957765412,1,0.8888511,1,1
10613,0.992657468,0.170818463,0.566535829,764.1734061,2.453207724,2054.514562,4.718955122,0,0.216344,0,1
8463,1.037474206,0.174469678,0.567228157,597.8209498,2.688200469,1120.334262,6.371338603,1,0.8099092,1,1
12666,1.02659062,0.16725005,0.565706922,1013.760912,2.835276405,1744.519417,8.545526581,1,0.8234319,1,1
4341,1.030527332,0.1656792,0.54157749,634.0155105,3.635968907,1060.542975,4.412023728,0,0.14839604,0,1
16563,1.03734054,0.169238803,0.56014509,781.8985644,3.840516239,1318.978328,5.004311079,0,0.12031682,0,1
16872,1.052588653,0.170829955,0.599766835,1073.007972,3.526327544,2584.108444,4.996955857,0,0.08904786,0,1
16766,0.948404534,0.165630525,0.572934021,292.7770551,1.904335824,820.4376422,5.372008203,0,0.2006998,0,1
4060,0.944448327,0.170027297,0.556710235,9.404361696,0.886412083,44.33825538,5.082622783,1,0.9808373,1,1
11204,0.943865555,0.161153888,0.550049419,136.2980231,1.735396524,92.64474527,7.363767427,0,0.4633049,0,1
10807,1.022766819,0.173558386,0.567760059,303.9334414,3.404338166,971.8200358,4.506665294,0,0.12782127,0,1
1398,1.02313744,0.17327877,0.54339528,354.6957202,2.834435978,1108.442525,5.884697925,1,0.61485153,1,1
3817,0.906298284,0.163478227,0.545623549,3.50773808,0.726996966,275.5956251,6.649104823,1,0.9718319,1,1
2647,1.022690759,0.170511408,0.543810694,603.0758299,3.174582393,452.1685874,6.341250609,0,0.4793107,0,1
16281,1.082791145,0.154543904,0.566154882,491.5974773,3.019766626,1731.502907,6.703851576,1,0.82829076,1,1
4672,0.91849422,0.155493337,0.535325868,491.4278076,2.055544524,1576.923353,6.13178032,1,0.823728,1,1
546,0.933822451,0.179699203,0.562686079,229.0164416,2.93234889,758.9398667,5.224508965,0,0.08188277,0,1
12912,1.03552993,0.168149242,0.572083435,1249.901241,2.477007875,1807.757825,4.836978927,0,0.18711251,0,1
9096,0.952649461,0.16692134,0.557039993,1115.702132,2.620436426,3722.721005,5.910251672,1,0.590956,1,1
14112,1.06155579,0.165699638,0.572561693,346.2199963,1.710912375,1103.543651,7.96478706,1,0.9461252,1,1
15921,1.039266158,0.161712019,0.562224404,350.2099124,2.742924126,155.9434991,4.527785971,0,0.09939682,0,1
15660,1.00638035,0.171227932,0.588907306,869.1626334,2.959282658,434.2460889,4.772895199,0,0.07058816,0,1
408,0.912775179,0.184460055,0.570144296,279.9116363,2.666440438,1012.746387,5.854110169,0,0.32730874,0,1
9966,0.967892271,0.167164884,0.560556933,1031.318527,2.387553375,3674.197378,5.922968888,1,0.7723654,1,1
14014,1.098337461,0.169107589,0.592638248,217.9074809,1.365897054,1150.633183,8.405931904,1,0.93601036,1,1
14944,0.940543993,0.164191816,0.568488337,18.87806305,2.055616727,90.84529294,5.027181106,0,0.089077786,0,1
9661,0.936005215,0.159775187,0.546197265,415.9053121,2.572580904,1060.055291,5.310971639,0,0.31095567,0,1
10560,1.088021213,0.154212629,0.541928052,1098.667123,3.349991663,168.9493069,5.249917662,0,0.09830998,0,1
9177,0.922619006,0.150608496,0.528112636,461.8058485,2.104297033,40.9556461,5.773692628,1,0.7514315,1,1
12585,1.020973743,0.16767564,0.57235048,237.351277,0.842539038,873.6523741,6.735747889,1,0.95088494,1,1
8561,1.067535754,0.156750904,0.53936021,1304.15893,3.008797656,1437.226074,5.376994327,0,0.4456296,0,1
5713,1.050060394,0.160781785,0.535071765,849.3574334,2.586071605,612.0493957,5.616682883,1,0.57955945,1,1
3072,1.023223572,0.171755428,0.543843066,311.0899517,2.741259296,738.5657379,7.754850792,1,0.91227394,1,1
6720,1.050084358,0.160558159,0.536901641,783.1441459,3.127243248,104.3521818,5.086754023,0,0.13935477,0,1
4452,1.027098273,0.175653369,0.567005187,336.9535368,2.011671851,551.0178266,8.258103222,1,0.8672464,1,1
16412,1.022459612,0.171609812,0.581906097,484.8472604,3.003609048,736.7180505,5.715773303,0,0.28025645,0,1
3006,1.031442687,0.167369542,0.538044822,1279.807804,4.09783245,1731.459019,4.124455136,0,0.11242899,0,1
15882,1.061828642,0.163355267,0.583524473,70.38949203,1.265950337,241.5680962,8.236134419,1,0.93396235,1,1
12731,1.040245495,0.1682311,0.576464462,607.2650883,1.63887015,2069.768264,6.044305692,1,0.76574343,1,1
2957,1.022319311,0.170960911,0.544093784,479.7506548,2.783374543,600.3347027,6.923729987,1,0.83569247,1,1
720,1.029842692,0.173778576,0.541365238,1079.128856,4.610317625,981.1541498,4.320471109,0,0.15258355,0,1
7223,1.058550121,0.159017702,0.532702607,1128.30842,3.155841409,798.7035709,4.375751462,0,0.4644175,0,1
14800,1.069296943,0.155328842,0.556965814,1180.179981,2.618968742,1607.922515,7.815066069,1,0.96067905,1,1
3165,0.90690402,0.163871707,0.546202022,47.27734496,0.958152893,492.1600889,5.725835046,1,0.9731861,1,1
98,1.001567992,0.174061591,0.547108357,685.4123893,2.46810466,803.3542831,6.669736173,1,0.79867166,1,1
4519,1.031959797,0.1770891,0.569721671,111.6756593,1.700470478,316.6315178,7.632886051,1,0.75236166,1,1
16876,1.107025032,0.173407027,0.617556428,0.0,1.207819018,198.8216904,5.029131813,0,0.20879127,0,1
16393,1.089603233,0.172609408,0.612181422,470.3999319,1.839888914,1626.333148,4.916535936,0,0.32968995,0,1
11706,0.993026439,0.170109269,0.566791561,910.4955943,1.868172115,1742.173209,6.348382262,1,0.8034052,1,1
5980,0.948908326,0.169789726,0.557936751,302.4264348,2.343828541,1103.138773,5.596109916,0,0.25735316,0,1
15922,1.039541867,0.161668089,0.561851749,353.9033125,2.637314474,179.2077157,4.848574482,0,0.12885766,0,1
12231,1.032364893,0.168318081,0.574420108,686.9326755,3.031574994,2298.762897,4.744138074,0,0.07948657,0,1
14193,1.086821236,0.172196647,0.610396992,427.2196905,1.813441206,1391.298524,5.132825573,1,0.58421665,1,1
14265,1.063261626,0.166136787,0.590662833,0.0,1.167421548,128.8656056,7.66072361,1,0.95649594,1,1
6113,1.048451559,0.1782648,0.572558264,3.336672603,1.084045517,63.7545049,5.33643212,1,0.8485408,1,1
4304,0.911615932,0.159597781,0.540669904,292.4742387,2.177836081,690.5674122,5.245487995,0,0.073460735,0,1
9609,1.048821542,0.160977957,0.549746541,447.1876375,2.873330533,1502.765221,5.539079547,0,0.40844446,0,1
11120,1.017373669,0.168229913,0.57127818,587.8128591,1.417763399,2136.005045,8.062685038,1,0.90319806,1,1
8538,0.951042807,0.167203399,0.556936983,963.3015187,2.813937326,3299.58467,7.557746639,1,0.93268114,1,1
13293,1.052665734,0.167873026,0.580464088,109.7736141,1.697401626,410.3965073,4.448870277,0,0.088593714,0,1
17496,0.935458808,0.191555826,0.553047058,342.6283005,3.359725541,1080.673409,5.261832396,0,0.18265451,0,1
7661,1.049599254,0.177461424,0.571867194,86.26400458,2.697843465,99.42251573,4.528165439,0,0.056578748,0,1
6192,0.922364211,0.150748161,0.528291097,166.106787,1.749936951,578.4288285,6.384892034,1,0.91315264,1,1
13879,1.071331383,0.168488968,0.584032244,763.6699008,1.968419179,2376.08189,5.292392111,0,0.4432133,0,1
13390,1.068674094,0.168299805,0.584744698,75.35808345,1.671537719,271.9991423,4.331848333,0,0.11206595,0,1
7294,1.028690361,0.165148946,0.549563182,298.6238835,2.570220463,1123.049174,4.655596039,0,0.18767323,0,1
4133,0.913144149,0.159297899,0.540446116,485.4509716,2.536652285,1152.333063,4.700106083,0,0.21375678,0,1
8696,1.054288313,0.159330818,0.542472322,1019.739551,3.042918366,782.5605774,5.680800349,0,0.46001923,0,1
12227,1.018896552,0.167309725,0.572006148,66.84123551,1.549668557,264.3193446,4.744298642,0,0.24029243,0,1
8908,1.028301577,0.169612011,0.559348631,841.7154625,3.095859695,2100.693152,5.99753116,0,0.39344582,0,1
2766,1.023520003,0.170360381,0.543314464,642.3042868,3.019372939,255.7786189,9.051257081,1,0.69992375,1,1
6864,1.043204245,0.176899398,0.570362779,197.0127574,1.632760198,317.9434768,5.700594136,0,0.3113999,0,1
8840,1.028632015,0.165308021,0.551066694,477.6885074,3.14658075,1657.443428,5.108965585,0,0.2216242,0,1
10650,0.922700881,0.15545461,0.536296703,8.108435254,1.815270197,92.60278481,4.590559461,0,0.302941,0,1
11386,1.017152713,0.168352885,0.571164873,672.4033251,0.979911061,2295.690357,8.237811257,1,0.8547154,1,1
6840,0.965076954,0.171198999,0.561778175,737.8718538,2.504811536,2235.650193,4.651407257,0,0.18281925,0,1
12329,1.019529999,0.167057951,0.572239561,12.53893357,0.725173364,122.4192016,6.978268104,1,0.96703535,1,1
13359,1.052333245,0.168276685,0.578065335,1071.574896,3.142251464,2530.308392,5.491311834,0,0.13878046,0,1
16366,0.926433839,0.161063631,0.558930786,872.3659777,0.970675606,68.14840455,7.420343084,1,0.9859283,1,1
7120,1.061337308,0.158748829,0.529743416,1278.799006,3.541365596,1461.126844,5.504496506,1,0.7942577,1,1
16454,1.047469753,0.166288265,0.587259967,849.5633581,3.02161618,1146.21619,8.318563043,0,0.32559577,0,1
3258,1.030988031,0.169225831,0.538781877,1220.325873,3.697389584,1131.791474,7.005351458,1,0.7064883,1,1
11206,1.015033343,0.169283112,0.569027971,1145.329339,2.185732318,647.7787569,9.180435738,1,0.8315576,1,1
9820,1.029273808,0.168417105,0.560360011,102.3674724,3.149715202,271.109645,5.569983761,0,0.070807554,0,1
13360,1.057221195,0.168309799,0.579601792,995.1211767,3.291609752,2788.039108,5.57797607,0,0.19078927,0,1
7058,1.062695625,0.158795062,0.527921809,1345.601769,3.477711204,2066.662211,7.668886851,1,0.9540436,1,1
5460,0.91899948,0.153810509,0.532709581,468.0225405,1.956704216,1552.362627,6.399427368,1,0.89915115,1,1
9541,0.988662488,0.170478861,0.566015029,843.0177313,2.778765723,2372.334492,4.235190371,0,0.114155896,0,1
11613,0.986437736,0.167979854,0.565172766,821.4506128,2.152980053,2912.721907,6.735499194,1,0.7811063,1,1
11095,1.07450063,0.156969915,0.547651336,314.491044,2.986626631,1225.041468,7.07780162,1,0.866458,1,1
12894,1.040731298,0.167943891,0.57705221,300.7731053,2.040792879,1115.743859,4.955650466,0,0.12247633,0,1
5254,0.920290058,0.152467941,0.530751353,248.5649298,1.970575478,865.7120488,8.957736458,1,0.9169717,1,1
13822,1.072577075,0.168491754,0.58562779,281.4360593,2.389201453,1018.318286,4.453935769,0,0.21360211,0,1
6931,1.040443314,0.162323713,0.543673163,465.9402818,2.701572797,161.2172147,4.406066513,0,0.20042686,0,1
6317,0.936898137,0.166693861,0.553603257,116.8203513,0.786444365,429.3454176,6.3524375,1,0.97770417,1,1
13961,1.061810441,0.162259177,0.562235075,93.62697923,1.248003046,255.3757338,6.706427308,1,0.8870534,1,1
3071,1.023715221,0.171824572,0.543665751,322.638414,2.844072436,838.3804968,7.69185721,1,0.9235343,1,1
14309,1.059189827,0.16603693,0.58944706,271.9606835,7.051983128,291.2991229,5.279209101,0,0.05951572,0,1
3831,0.906589473,0.16245649,0.544256483,71.36206227,1.017394626,290.3815802,5.135118553,0,0.300252,0,1
9482,1.0010406,0.173077181,0.566990987,480.5824916,2.544000644,1277.547239,4.483783702,0,0.22421716,0,1
9474,1.021995603,0.174947383,0.568971164,81.37757064,2.616728371,326.8395385,5.867206655,0,0.18724002,0,1
941,1.059028134,0.174188101,0.536921989,1387.510266,4.359549583,1839.995841,5.16834154,0,0.22596565,0,1
6543,0.965457107,0.172012534,0.561176857,229.2968971,2.47852391,774.4105682,4.915377649,0,0.11782482,0,1
10543,1.04217795,0.162580036,0.55144621,510.0481842,3.065090274,1399.381272,4.482851766,0,0.2116006,0,1
1859,0.976843456,0.17353588,0.554233068,387.6245462,3.015859772,1238.33607,5.805922503,0,0.3909704,0,1
15239,0.939876958,0.167142176,0.572725154,1049.314408,2.936323099,2636.14689,6.350876037,1,0.6266285,1,1
13120,1.058728831,0.168387481,0.580876259,876.2324518,3.250512983,3133.186299,4.790616916,0,0.11402039,0,1
12388,1.049138808,0.168321603,0.578472709,771.5145389,3.056046988,2721.057614,4.869141933,0,0.10235495,0,1
3080,0.894915695,0.166275505,0.548628487,45.8603562,1.629945483,209.466924,5.055291156,0,0.10620195,0,1
6442,0.922486547,0.151387336,0.529381464,626.9331489,1.436962485,143.0143879,8.231601758,1,0.9600109,1,1
6571,0.922051601,0.152218645,0.530668744,559.3442695,1.995019344,398.5880495,8.10481978,1,0.87172925,1,1
7600,1.061797078,0.157960793,0.535984311,1210.578104,2.951919516,824.1406584,7.493455714,1,0.9289252,1,1
5140,1.001937485,0.174545535,0.561534605,69.10992075,2.741488239,226.8398971,4.842544513,0,0.06192788,0,1
12546,1.034425504,0.165468026,0.562742377,1006.911106,3.422482475,1738.16055,7.069356758,1,0.7473149,1,1
